Chromosome	Start_Position	End_Position	SEQ_ASSAY_ID
1	27685158	27685398	JHU-500STP
1	27685840	27686080	JHU-500STP
1	27686296	27686536	JHU-500STP
1	27686675	27686915	JHU-500STP
1	27687142	27687545	JHU-500STP
1	27687605	27688396	JHU-500STP
1	27688541	27688781	JHU-500STP
1	27689067	27689546	JHU-500STP
1	27689865	27690105	JHU-500STP
1	27690371	27690611	JHU-500STP
1	27690669	27690909	JHU-500STP
1	27691073	27691453	JHU-500STP
1	27939408	27939648	JHU-500STP
1	27939675	27939915	JHU-500STP
1	27940897	27941137	JHU-500STP
1	27941308	27941488	JHU-500STP
1	27941914	27942154	JHU-500STP
1	27942157	27942397	JHU-500STP
1	27943322	27943562	JHU-500STP
1	27943635	27943875	JHU-500STP
1	27948028	27948208	JHU-500STP
1	27949483	27949723	JHU-500STP
1	27950164	27950464	JHU-500STP
1	2985708	2985888	JHU-500STP
1	3102653	3103073	JHU-500STP
1	3160585	3160765	JHU-500STP
1	32739826	32740066	JHU-500STP
1	32740300	32740720	JHU-500STP
1	32740880	32741060	JHU-500STP
1	32741101	32741342	JHU-500STP
1	32741469	32741709	JHU-500STP
1	32741893	32742133	JHU-500STP
1	32742177	32742417	JHU-500STP
1	32745144	32745384	JHU-500STP
1	32745398	32745865	JHU-500STP
1	32751095	32751335	JHU-500STP
1	32768157	32768397	JHU-500STP
1	32782204	32782444	JHU-500STP
1	32790026	32790206	JHU-500STP
1	32792488	32792728	JHU-500STP
1	32793087	32793327	JHU-500STP
1	32794624	32794804	JHU-500STP
1	32796112	32796558	JHU-500STP
1	32797008	32797461	JHU-500STP
1	32797646	32797886	JHU-500STP
1	32798235	32798415	JHU-500STP
1	32798541	32798721	JHU-500STP
1	3301661	3301901	JHU-500STP
1	3312985	3313225	JHU-500STP
1	3319338	3319578	JHU-500STP
1	3321256	3321496	JHU-500STP
1	3322015	3322255	JHU-500STP
1	3327935	3329375	JHU-500STP
1	3331077	3331257	JHU-500STP
1	3334356	3334596	JHU-500STP
1	3335179	3335359	JHU-500STP
1	3342109	3342349	JHU-500STP
1	3342581	3342821	JHU-500STP
1	3347333	3347513	JHU-500STP
1	3347527	3347767	JHU-500STP
1	3348496	3348736	JHU-500STP
1	3350187	3350427	JHU-500STP
1	35641958	35642198	JHU-500STP
1	35642825	35643025	JHU-500STP
1	35643220	35644500	JHU-500STP
1	35644508	35648828	JHU-500STP
1	35649115	35649835	JHU-500STP
1	35649855	35653055	JHU-500STP
1	35653352	35654032	JHU-500STP
1	35654562	35655282	JHU-500STP
1	35655839	35657679	JHU-500STP
1	35657705	35658345	JHU-500STP
1	35658438	35658758	JHU-500STP
1	36931628	36931868	JHU-500STP
1	36931933	36932533	JHU-500STP
1	36932781	36932961	JHU-500STP
1	36933115	36933295	JHU-500STP
1	36933372	36933612	JHU-500STP
1	36933628	36933868	JHU-500STP
1	36934687	36934927	JHU-500STP
1	36935226	36935466	JHU-500STP
1	36937020	36937260	JHU-500STP
1	36937613	36937793	JHU-500STP
1	36937795	36938035	JHU-500STP
1	36938080	36938322	JHU-500STP
1	36939009	36939249	JHU-500STP
1	36939306	36939546	JHU-500STP
1	36940945	36941305	JHU-500STP
1	36944974	36945154	JHU-500STP
1	37959302	37959482	JHU-500STP
1	37959613	37959793	JHU-500STP
1	37961412	37961592	JHU-500STP
1	37962232	37962412	JHU-500STP
1	37967380	37967620	JHU-500STP
1	37974811	37974991	JHU-500STP
1	37975009	37975189	JHU-500STP
1	37978973	37979213	JHU-500STP
1	37980212	37980392	JHU-500STP
1	40363012	40363672	JHU-500STP
1	40366470	40367130	JHU-500STP
1	43803715	43803955	JHU-500STP
1	43804181	43804421	JHU-500STP
1	43804910	43805270	JHU-500STP
1	43805595	43805835	JHU-500STP
1	43806000	43806240	JHU-500STP
1	43812087	43812327	JHU-500STP
1	43812413	43812653	JHU-500STP
1	43814473	43814715	JHU-500STP
1	43814904	43815144	JHU-500STP
1	43817840	43818020	JHU-500STP
1	43818165	43818465	JHU-500STP
1	45794923	45795163	JHU-500STP
1	45796118	45796298	JHU-500STP
1	45796809	45797279	JHU-500STP
1	45797318	45797558	JHU-500STP
1	45797636	45798700	JHU-500STP
1	45798715	45799299	JHU-500STP
1	45800002	45800242	JHU-500STP
1	45805810	45805990	JHU-500STP
1	46269535	46269775	JHU-500STP
1	46290058	46290298	JHU-500STP
1	46295061	46295301	JHU-500STP
1	46347961	46348141	JHU-500STP
1	46425013	46425193	JHU-500STP
1	46463343	46463523	JHU-500STP
1	46468425	46468605	JHU-500STP
1	46471869	46472109	JHU-500STP
1	46473915	46474095	JHU-500STP
1	46476386	46476626	JHU-500STP
1	46485198	46485438	JHU-500STP
1	46487567	46487807	JHU-500STP
1	46488522	46488702	JHU-500STP
1	46488857	46489037	JHU-500STP
1	46489427	46489667	JHU-500STP
1	46491297	46491537	JHU-500STP
1	46493348	46493588	JHU-500STP
1	46494402	46494642	JHU-500STP
1	46495068	46495308	JHU-500STP
1	46495443	46495683	JHU-500STP
1	46495735	46495975	JHU-500STP
1	46496235	46496475	JHU-500STP
1	46496640	46497000	JHU-500STP
1	46497039	46497279	JHU-500STP
1	46497812	46498112	JHU-500STP
1	46498208	46498448	JHU-500STP
1	46499421	46499661	JHU-500STP
1	46499721	46499961	JHU-500STP
1	46500193	46501753	JHU-500STP
1	47685345	47685876	JHU-500STP
1	47689605	47689845	JHU-500STP
1	47691117	47691237	JHU-500STP
1	47691380	47691620	JHU-500STP
1	47834093	47834333	JHU-500STP
1	47838582	47838822	JHU-500STP
1	47840528	47840708	JHU-500STP
1	47840826	47841006	JHU-500STP
1	47842306	47842486	JHU-500STP
1	50907063	50907243	JHU-500STP
1	50941123	50941363	JHU-500STP
1	50956208	50956388	JHU-500STP
1	50957342	50957522	JHU-500STP
1	51000994	51001174	JHU-500STP
1	51005211	51005451	JHU-500STP
1	51032705	51032945	JHU-500STP
1	51048240	51048420	JHU-500STP
1	51049235	51049415	JHU-500STP
1	51050299	51050539	JHU-500STP
1	51061750	51061930	JHU-500STP
1	51121066	51121246	JHU-500STP
1	51171390	51171630	JHU-500STP
1	51204490	51204670	JHU-500STP
1	51210311	51210491	JHU-500STP
1	51253654	51253894	JHU-500STP
1	51267235	51267415	JHU-500STP
1	51323544	51323724	JHU-500STP
1	51425370	51425550	JHU-500STP
1	51435984	51436224	JHU-500STP
1	51439543	51439963	JHU-500STP
1	59247734	59248754	JHU-500STP
1	6527537	6527720	JHU-500STP
1	6527845	6528685	JHU-500STP
1	6529012	6529192	JHU-500STP
1	6529220	6529789	JHU-500STP
1	65300202	65300382	JHU-500STP
1	65301013	65301253	JHU-500STP
1	65301719	65301959	JHU-500STP
1	6530235	6530475	JHU-500STP
1	65303580	65303820	JHU-500STP
1	65304089	65304329	JHU-500STP
1	6530514	6531224	JHU-500STP
1	65305261	65305501	JHU-500STP
1	65306884	65307064	JHU-500STP
1	65307088	65307328	JHU-500STP
1	65309702	65309942	JHU-500STP
1	65310384	65310624	JHU-500STP
1	65311139	65311379	JHU-500STP
1	65312285	65312465	JHU-500STP
1	65313166	65313406	JHU-500STP
1	6531502	6531742	JHU-500STP
1	65316419	65316659	JHU-500STP
1	6531752	6531932	JHU-500STP
1	65321166	65321406	JHU-500STP
1	65323280	65323520	JHU-500STP
1	6532540	6532724	JHU-500STP
1	65325746	65325986	JHU-500STP
1	6533019	6533259	JHU-500STP
1	65330442	65330682	JHU-500STP
1	65332509	65332929	JHU-500STP
1	6533292	6533532	JHU-500STP
1	65334955	65335195	JHU-500STP
1	65339009	65339249	JHU-500STP
1	6534028	6534270	JHU-500STP
1	6534458	6534698	JHU-500STP
1	65344649	65344889	JHU-500STP
1	65348938	65349178	JHU-500STP
1	6535062	6535242	JHU-500STP
1	65351854	65352034	JHU-500STP
1	6535460	6535641	JHU-500STP
1	6535923	6536163	JHU-500STP
1	6537533	6537773	JHU-500STP
1	6556500	6556680	JHU-500STP
1	6579447	6579627	JHU-500STP
1	6880184	6880364	JHU-500STP
1	6885090	6885330	JHU-500STP
1	6931730	6931910	JHU-500STP
1	6947659	6947839	JHU-500STP
1	7151307	7151487	JHU-500STP
1	7309498	7309738	JHU-500STP
1	7527839	7528019	JHU-500STP
1	7700416	7700656	JHU-500STP
1	7721735	7721975	JHU-500STP
1	7723379	7725299	JHU-500STP
1	7730913	7731153	JHU-500STP
1	7737605	7737845	JHU-500STP
1	7792463	7792703	JHU-500STP
1	7796381	7796621	JHU-500STP
1	7796939	7797119	JHU-500STP
1	7797292	7797652	JHU-500STP
1	7797980	7798580	JHU-500STP
1	7804868	7805108	JHU-500STP
1	7805877	7806177	JHU-500STP
1	7807715	7807895	JHU-500STP
1	7811235	7811475	JHU-500STP
1	7812465	7812645	JHU-500STP
1	7815622	7815802	JHU-500STP
1	7826460	7826640	JHU-500STP
1	78414364	78414544	JHU-500STP
1	78414792	78415032	JHU-500STP
1	78420886	78421066	JHU-500STP
1	78422200	78422440	JHU-500STP
1	78425818	78426224	JHU-500STP
1	78428414	78428654	JHU-500STP
1	78429209	78429449	JHU-500STP
1	78429676	78430109	JHU-500STP
1	78430261	78430501	JHU-500STP
1	78430513	78430693	JHU-500STP
1	78430713	78430953	JHU-500STP
1	78432316	78432666	JHU-500STP
1	78432668	78432848	JHU-500STP
1	78433194	78433374	JHU-500STP
1	78433777	78433957	JHU-500STP
1	78434646	78434826	JHU-500STP
1	78435563	78435743	JHU-500STP
1	78444453	78444805	JHU-500STP
1	8073232	8074492	JHU-500STP
1	8075274	8075736	JHU-500STP
1	85733277	85733697	JHU-500STP
1	85736264	85736624	JHU-500STP
1	97544496	97544736	JHU-500STP
1	97547835	97548075	JHU-500STP
1	97563996	97564236	JHU-500STP
1	97658594	97658834	JHU-500STP
1	97700358	97700598	JHU-500STP
1	9770463	9770703	JHU-500STP
1	9775562	9775862	JHU-500STP
1	9775871	9776171	JHU-500STP
1	9776465	9776707	JHU-500STP
1	9776971	9777211	JHU-500STP
1	97770754	97770994	JHU-500STP
1	97771672	97771912	JHU-500STP
1	9777549	9777729	JHU-500STP
1	9778712	9779012	JHU-500STP
1	9779936	9780354	JHU-500STP
1	9780575	9781003	JHU-500STP
1	9781142	9781382	JHU-500STP
1	9781455	9781695	JHU-500STP
1	9781778	9781958	JHU-500STP
1	9782001	9782477	JHU-500STP
1	9782534	9782714	JHU-500STP
1	9783146	9783386	JHU-500STP
1	97839068	97839248	JHU-500STP
1	9783968	9784208	JHU-500STP
1	9784286	9784526	JHU-500STP
1	97847892	97848072	JHU-500STP
1	9784807	9785047	JHU-500STP
1	9786915	9787155	JHU-500STP
1	97915576	97915816	JHU-500STP
1	97981269	97981509	JHU-500STP
1	98015087	98015327	JHU-500STP
1	98039300	98039540	JHU-500STP
1	98058738	98058978	JHU-500STP
1	98060548	98060788	JHU-500STP
1	98144616	98144796	JHU-500STP
1	98157223	98157403	JHU-500STP
1	98164884	98165124	JHU-500STP
1	98186372	98186552	JHU-500STP
1	98187026	98187266	JHU-500STP
1	98205901	98206081	JHU-500STP
1	98293620	98293800	JHU-500STP
1	98348754	98348994	JHU-500STP
1	98386368	98386548	JHU-500STP
10	102893864	102894164	JHU-500STP
10	102896397	102896697	JHU-500STP
10	104155636	104155816	JHU-500STP
10	104155960	104156315	JHU-500STP
10	104156440	104156856	JHU-500STP
10	104156991	104157231	JHU-500STP
10	104157242	104157482	JHU-500STP
10	104157669	104157909	JHU-500STP
10	104157921	104158330	JHU-500STP
10	104158438	104158678	JHU-500STP
10	104159029	104159269	JHU-500STP
10	104159284	104159527	JHU-500STP
10	104159773	104160013	JHU-500STP
10	104160021	104160261	JHU-500STP
10	104160376	104160616	JHU-500STP
10	104160634	104160874	JHU-500STP
10	104160892	104161132	JHU-500STP
10	104161150	104161330	JHU-500STP
10	104161467	104161707	JHU-500STP
10	104161740	104162190	JHU-500STP
10	104268872	104269112	JHU-500STP
10	104309674	104309914	JHU-500STP
10	104352289	104352529	JHU-500STP
10	104353345	104353525	JHU-500STP
10	104353695	104353875	JHU-500STP
10	104356853	104357093	JHU-500STP
10	104359125	104359365	JHU-500STP
10	104374971	104375211	JHU-500STP
10	104377010	104377310	JHU-500STP
10	104378735	104378915	JHU-500STP
10	104386875	104387055	JHU-500STP
10	104389777	104389957	JHU-500STP
10	104849321	104849441	JHU-500STP
10	104849448	104849688	JHU-500STP
10	104850335	104850575	JHU-500STP
10	104850632	104850812	JHU-500STP
10	104851256	104851436	JHU-500STP
10	104852860	104853100	JHU-500STP
10	104853671	104853851	JHU-500STP
10	104854038	104854278	JHU-500STP
10	104855626	104855806	JHU-500STP
10	104856999	104857179	JHU-500STP
10	104858624	104858804	JHU-500STP
10	104859639	104859819	JHU-500STP
10	104860740	104860920	JHU-500STP
10	104860929	104861109	JHU-500STP
10	104865420	104865600	JHU-500STP
10	104866284	104866524	JHU-500STP
10	104899109	104899289	JHU-500STP
10	104934568	104934808	JHU-500STP
10	105158114	105158354	JHU-500STP
10	105160099	105160339	JHU-500STP
10	105162838	105163078	JHU-500STP
10	105164739	105164979	JHU-500STP
10	105165683	105165923	JHU-500STP
10	105166336	105166576	JHU-500STP
10	105169389	105169629	JHU-500STP
10	105172855	105173095	JHU-500STP
10	105173664	105173904	JHU-500STP
10	105173966	105174146	JHU-500STP
10	105174714	105174954	JHU-500STP
10	105176223	105176523	JHU-500STP
10	105177498	105177738	JHU-500STP
10	105178173	105178413	JHU-500STP
10	105179259	105179499	JHU-500STP
10	105181094	105181334	JHU-500STP
10	105182699	105182939	JHU-500STP
10	105183237	105183477	JHU-500STP
10	105184711	105185311	JHU-500STP
10	105187026	105187206	JHU-500STP
10	105191818	105192058	JHU-500STP
10	105193659	105193839	JHU-500STP
10	105193935	105194175	JHU-500STP
10	105194523	105194763	JHU-500STP
10	105197709	105197889	JHU-500STP
10	105198383	105198623	JHU-500STP
10	105199443	105199683	JHU-500STP
10	105199982	105200162	JHU-500STP
10	105200232	105200412	JHU-500STP
10	105200428	105200668	JHU-500STP
10	105201537	105201777	JHU-500STP
10	105201943	105202243	JHU-500STP
10	105202885	105203125	JHU-500STP
10	105203628	105203868	JHU-500STP
10	105204236	105204476	JHU-500STP
10	105205100	105205340	JHU-500STP
10	112328643	112328823	JHU-500STP
10	112333393	112333573	JHU-500STP
10	112335036	112335216	JHU-500STP
10	112337124	112337304	JHU-500STP
10	112337542	112337722	JHU-500STP
10	112338334	112338514	JHU-500STP
10	112340600	112340840	JHU-500STP
10	112341648	112341888	JHU-500STP
10	112342269	112342449	JHU-500STP
10	112343103	112343343	JHU-500STP
10	112343539	112343779	JHU-500STP
10	112343927	112344167	JHU-500STP
10	112349337	112349517	JHU-500STP
10	112349609	112349789	JHU-500STP
10	112350129	112350369	JHU-500STP
10	112350699	112350939	JHU-500STP
10	112352785	112353025	JHU-500STP
10	112356111	112356351	JHU-500STP
10	112357852	112358092	JHU-500STP
10	112359370	112359610	JHU-500STP
10	112360130	112360370	JHU-500STP
10	112360713	112360953	JHU-500STP
10	112361368	112361668	JHU-500STP
10	112361709	112361949	JHU-500STP
10	112362207	112362447	JHU-500STP
10	112362551	112362791	JHU-500STP
10	112362874	112363114	JHU-500STP
10	112363934	112364114	JHU-500STP
10	114710489	114710729	JHU-500STP
10	114710878	114711058	JHU-500STP
10	114711158	114711398	JHU-500STP
10	114724258	114724438	JHU-500STP
10	114799714	114799954	JHU-500STP
10	114849107	114849347	JHU-500STP
10	114900888	114901128	JHU-500STP
10	114903612	114903852	JHU-500STP
10	114905724	114905904	JHU-500STP
10	114910691	114910931	JHU-500STP
10	114911443	114911683	JHU-500STP
10	114912025	114912265	JHU-500STP
10	114917713	114917893	JHU-500STP
10	114918360	114918540	JHU-500STP
10	114919624	114919804	JHU-500STP
10	114920323	114920503	JHU-500STP
10	114921250	114921430	JHU-500STP
10	114925282	114925762	JHU-500STP
10	123239049	123239229	JHU-500STP
10	123239332	123240438	JHU-500STP
10	123241631	123242325	JHU-500STP
10	123242583	123243785	JHU-500STP
10	123243792	123245097	JHU-500STP
10	123246812	123246992	JHU-500STP
10	123247445	123247685	JHU-500STP
10	123256020	123256260	JHU-500STP
10	123257943	123258183	JHU-500STP
10	123260280	123261886	JHU-500STP
10	123261888	123265602	JHU-500STP
10	123273570	123278974	JHU-500STP
10	123278981	123279707	JHU-500STP
10	123298047	123298287	JHU-500STP
10	123310768	123311008	JHU-500STP
10	123323964	123324144	JHU-500STP
10	123324934	123327097	JHU-500STP
10	123351262	123353396	JHU-500STP
10	129897396	129897576	JHU-500STP
10	129899503	129899983	JHU-500STP
10	129900814	129907714	JHU-500STP
10	129908599	129908839	JHU-500STP
10	129909874	129910114	JHU-500STP
10	129910129	129910369	JHU-500STP
10	129910372	129910732	JHU-500STP
10	129911658	129911898	JHU-500STP
10	129913161	129914301	JHU-500STP
10	129914687	129914867	JHU-500STP
10	129917459	129917639	JHU-500STP
10	129921082	129921483	JHU-500STP
10	129923795	129923975	JHU-500STP
10	21823533	21823773	JHU-500STP
10	21827711	21827891	JHU-500STP
10	21845541	21845901	JHU-500STP
10	21875159	21875339	JHU-500STP
10	21884194	21884434	JHU-500STP
10	21901208	21901448	JHU-500STP
10	21903716	21903896	JHU-500STP
10	21906009	21906189	JHU-500STP
10	21940559	21940739	JHU-500STP
10	21959355	21959655	JHU-500STP
10	21962263	21962863	JHU-500STP
10	21970192	21970372	JHU-500STP
10	21971079	21971259	JHU-500STP
10	21977353	21977533	JHU-500STP
10	22002669	22002909	JHU-500STP
10	22015108	22015348	JHU-500STP
10	22016730	22016910	JHU-500STP
10	22019785	22020025	JHU-500STP
10	22021801	22022041	JHU-500STP
10	22022386	22022566	JHU-500STP
10	22022667	22023087	JHU-500STP
10	22024025	22024205	JHU-500STP
10	22028941	22029181	JHU-500STP
10	22030799	22030979	JHU-500STP
10	32304401	32304806	JHU-500STP
10	32305756	32307549	JHU-500STP
10	32308716	32308956	JHU-500STP
10	32309884	32310638	JHU-500STP
10	32310899	32312446	JHU-500STP
10	32317091	32317547	JHU-500STP
10	32319983	32320223	JHU-500STP
10	32321577	32321757	JHU-500STP
10	32322749	32322989	JHU-500STP
10	32323571	32323811	JHU-500STP
10	32324402	32324642	JHU-500STP
10	32324749	32324989	JHU-500STP
10	32326123	32326363	JHU-500STP
10	32326401	32326581	JHU-500STP
10	32327033	32327213	JHU-500STP
10	32327639	32327819	JHU-500STP
10	32328186	32328426	JHU-500STP
10	32329258	32329438	JHU-500STP
10	32337345	32337525	JHU-500STP
10	32344718	32344958	JHU-500STP
10	32557936	32558116	JHU-500STP
10	32560453	32560873	JHU-500STP
10	32560904	32561144	JHU-500STP
10	32561885	32562269	JHU-500STP
10	32573591	32574011	JHU-500STP
10	32575575	32575988	JHU-500STP
10	32575993	32576233	JHU-500STP
10	32580050	32580290	JHU-500STP
10	32581377	32581617	JHU-500STP
10	32581898	32582138	JHU-500STP
10	32582472	32582712	JHU-500STP
10	32594659	32594899	JHU-500STP
10	32635646	32635886	JHU-500STP
10	32667329	32667509	JHU-500STP
10	35426695	35426875	JHU-500STP
10	35437237	35437477	JHU-500STP
10	35456602	35456782	JHU-500STP
10	35464541	35464721	JHU-500STP
10	35467736	35467976	JHU-500STP
10	35468039	35468279	JHU-500STP
10	35477101	35477591	JHU-500STP
10	35483852	35484372	JHU-500STP
10	35484436	35485796	JHU-500STP
10	35495512	35496020	JHU-500STP
10	35500133	35500373	JHU-500STP
10	35500537	35500777	JHU-500STP
10	3821666	3821846	JHU-500STP
10	3822239	3822479	JHU-500STP
10	3823704	3824424	JHU-500STP
10	43595888	43596188	JHU-500STP
10	43597753	43598113	JHU-500STP
10	43600370	43600670	JHU-500STP
10	43601801	43602041	JHU-500STP
10	43604458	43609673	JHU-500STP
10	43609699	43612225	JHU-500STP
10	43613754	43613994	JHU-500STP
10	43614965	43615205	JHU-500STP
10	43615469	43615709	JHU-500STP
10	43617338	43617518	JHU-500STP
10	43619067	43619307	JHU-500STP
10	43620290	43620470	JHU-500STP
10	43621992	43622232	JHU-500STP
10	43623518	43623758	JHU-500STP
10	43691613	43691793	JHU-500STP
10	43691869	43692049	JHU-500STP
10	43692365	43692605	JHU-500STP
10	43693427	43693667	JHU-500STP
10	43694330	43694710	JHU-500STP
10	43695079	43695259	JHU-500STP
10	43695576	43695756	JHU-500STP
10	43696075	43696375	JHU-500STP
10	43697204	43697445	JHU-500STP
10	43698712	43698952	JHU-500STP
10	43701348	43701594	JHU-500STP
10	43725003	43725183	JHU-500STP
10	49609644	49609884	JHU-500STP
10	49612839	49613079	JHU-500STP
10	49617860	49618261	JHU-500STP
10	49628160	49628400	JHU-500STP
10	49632076	49632256	JHU-500STP
10	49632502	49632682	JHU-500STP
10	49633901	49634141	JHU-500STP
